Data are continuously updated and reviewed.,,
The format of this file is as follows:,,
POS.  1-8   = Date of daily flow  CCYYMMDD,,
POS. 10-18  = Daily avg flow rate in cubic metres/sec 99999.999,,
POS. 20-24  = Quality code,,
,,
B7H026,,
Variable 100.00 Surface Water Level,,
,,
date,discharge,quality
20141020,,170
20141021,,170
20141022,,170
20141023,,170
20141024,,170
20141025,,170
20141026,,170
20141027,,170
20141028,,170
20141029,,170
20141030,,170
20141031,,170
20141101,,170
20141102,,170
20141103,,170
20141104,,170
20141105,,170
20141106,,170
20141107,,170
20141108,,170
20141109,,170
20141110,,170
20141111,,170
20141112,,170
20141113,,170
20141114,,170
20141115,,170
20141116,,170
20141117,,170
20141118,,170
20141119,,170
20141120,,170
20141121,,170
20141122,,170
20141123,,170
20141124,,170
20141125,,170
20141126,,170
20141127,,170
20141128,,170
20141129,,170
20141130,,170
20141201,,170
20141202,,170
20141203,,170
20141204,,170
20141205,,170
20141206,,170
20141207,,170
20141208,,170
20141209,,170
20141210,,170
20141211,,170
20141212,,170
20141213,,170
20141214,,170
20141215,,170
20141216,,170
20141217,,170
20141218,,170
20141219,,170
20141220,,170
20141221,,170
20141222,,170
20141223,,170
20141224,,170
20141225,,170
20141226,,170
20141227,,170
20141228,,170
20141229,,170
20141230,,170
20141231,,170
20150101,,170
20150102,,170
20150103,,170
20150104,,170
20150105,,170
20150106,,170
20150107,,170
20150108,,170
20150109,,170
20150110,,170
20150111,,170
20150112,,170
20150113,,170
20150114,,170
20150115,,170
20150116,,170
20150117,,170
20150118,,170
20150119,,170
20150120,,170
20150121,,170
20150122,,170
20150123,,170
20150124,,170
20150125,,170
20150126,,170
20150127,,170
20150128,,170
20150129,,170
20150130,,170
20150131,,170
20150201,,170
20150202,,170
20150203,,170
20150204,,170
20150205,,170
20150206,,170
20150207,,170
20150208,,170
20150209,,170
20150210,,170
20150211,,170
20150212,,170
20150213,,170
20150214,,170
20150215,,170
20150216,,170
20150217,,170
20150218,,170
20150219,,170
20150220,,170
20150221,,170
20150222,,170
20150223,,170
20150224,,170
20150225,,170
20150226,,170
20150227,,170
20150228,,170
20150301,,170
20150302,,170
20150303,,170
20150304,,170
20150305,,170
20150306,,170
20150307,,170
20150308,,170
20150309,,170
20150310,,170
20150311,,170
20150312,,170
20150313,,170
20150314,,170
20150315,,170
20150316,,170
20150317,,170
20150318,,170
20150319,,170
20150320,,170
20150321,,170
20150322,,170
20150323,,170
20150324,,170
20150325,,170
20150326,,170
20150327,,170
20150328,,170
20150329,,170
20150330,,170
20150331,,170
20150401,,170
20150402,,170
20150403,,170
20150404,,170
20150405,,170
20150406,,170
20150407,,170
20150408,,170
20150409,,170
20150410,,170
20150411,,170
20150412,,170
20150413,,170
20150414,,170
20150415,,170
20150416,,170
20150417,,170
20150418,,170
20150419,,170
20150420,,170
20150421,,170
20150422,,170
20150423,,170
20150424,,170
20150425,,170
20150426,,170
20150427,,170
20150428,,170
20150429,,170
20150430,,170
20150501,,170
20150502,,170
20150503,,170
20150504,,170
20150505,,170
20150506,,170
20150507,,170
20150508,,170
20150509,,170
20150510,,170
20150511,,170
20150512,,170
20150513,,170
20150514,,170
20150515,,170
20150516,,170
20150517,,170
20150518,,170
20150519,,170
20150520,,170
20150521,,170
20150522,,170
20150523,,170
20150524,,170
20150525,,170
20150526,,170
20150527,,170
20150528,,170
20150529,,170
20150530,,170
20150531,,170
20150601,,170
20150602,,170
20150603,,170
20150604,,170
20150605,,170
20150606,,170
20150607,,170
20150608,,170
20150609,,170
20150610,,170
20150611,,170
20150612,,170
20150613,,170
20150614,,170
20150615,,170
20150616,,170
20150617,,170
20150618,6.633,2
20150619,7.064,2
20150620,5.25,2
20150621,5.692,2
20150622,7.202,2
20150623,6.454,2
20150624,5.475,2
20150625,7.555,2
20150626,5.755,2
20150627,9.671,2
20150628,6.915,2
20150629,3.88,2
20150630,4.286,2
20150701,8.279,2
20150702,6.058,2
20150703,7.482,2
20150704,6.708,2
20150705,7.536,2
20150706,7.521,2
20150707,5.661,2
20150708,7.492,2
20150709,8.081,2
20150710,6.91,2
20150711,6.965,2
20150712,7.692,2
20150713,8.102,2
20150714,7.359,2
20150715,7.272,2
20150716,5.734,2
20150717,6.922,2
20150718,7.288,2
20150719,6.453,2
20150720,6.745,2
20150721,6.981,2
20150722,8.027,2
20150723,7.816,2
20150724,6.578,2
20150725,7.304,2
20150726,6.451,2
20150727,7.507,2
20150728,7.294,2
20150729,7.215,2
20150730,7.611,2
20150731,7,2
20150801,6.092,2
20150802,6.244,2
20150803,6.07,2
20150804,6.552,2
20150805,6.546,2
20150806,6.983,2
20150807,6.23,2
20150808,5.905,2
20150809,6.78,2
20150810,5.843,2
20150811,6.595,2
20150812,5.67,2
20150813,7.445,2
20150814,6.63,2
20150815,7.282,2
20150816,6.617,2
20150817,5.422,2
20150818,6.748,2
20150819,6.424,2
20150820,5.882,2
20150821,6.231,2
20150822,6.354,2
20150823,5.665,2
20150824,5.975,2
20150825,5.137,2
20150826,4.898,2
20150827,5.983,2
20150828,5.27,2
20150829,4.888,2
20150830,4.697,2
20150831,4.613,2
20150901,4.91,2
20150902,5.018,2
20150903,4.988,2
20150904,4.998,2
20150905,4.824,2
20150906,5.893,2
20150907,6.312,2
20150908,5.218,2
20150909,5.852,2
20150910,7.934,2
20150911,6.501,2
20150912,6.264,2
20150913,6.094,2
20150914,6.592,2
20150915,5.802,2
20150916,4.972,2
20150917,6.533,2
20150918,4.608,2
20150919,4.377,2
20150920,4.565,2
20150921,5,2
20150922,4.871,2
20150923,3.929,2
20150924,4.906,2
20150925,4.557,2
20150926,4.206,2
20150927,2.8,2
20150928,3.959,2
20150929,4.916,2
20150930,7.951,2
20151001,6.628,2
20151002,7.357,2
20151003,3.699,2
20151004,2.081,2
20151005,5.132,2
20151006,4.699,2
20151007,3.447,2
20151008,3.373,2
20151009,4.803,2
20151010,4.206,2
20151011,4.393,2
20151012,3.058,2
20151013,3.028,2
20151014,2.746,2
20151015,2.946,2
20151016,2.657,2
20151017,2.765,2
20151018,2.575,2
20151019,2.161,2
20151020,1.812,2
20151021,4.555,2
20151022,7.617,2
20151023,5.429,2
20151024,4.971,2
20151025,5.229,2
20151026,4.737,2
20151027,4.439,2
20151028,3.126,2
20151029,4.476,2
20151030,4.498,2
20151031,7.926,2
20151101,5.715,2
20151102,5.254,2
20151103,4.617,2
20151104,3.72,2
20151105,4.39,2
20151106,3.209,2
20151107,2.593,2
20151108,2.251,2
20151109,2.587,2
20151110,1.991,2
20151111,2.072,2
20151112,2.079,2
20151113,2.032,2
20151114,1.865,2
20151115,2.713,2
20151116,2.874,2
20151117,3.316,2
20151118,11.536,2
20151119,18.963,2
20151120,12.926,2
20151121,11.067,2
20151122,18.878,2
20151123,17.795,2
20151124,19.173,2
20151125,22.128,2
20151126,17.697,2
20151127,15.255,2
20151128,12.657,2
20151129,11.395,2
20151130,8.551,2
20151201,8.041,2
20151202,5.994,2
20151203,5.592,2
20151204,6.357,2
20151205,4.77,2
20151206,5.245,2
20151207,3.884,2
20151208,9.641,2
20151209,9.925,2
20151210,17.592,2
20151211,32.17,2
20151212,18.897,2
20151213,16.399,2
20151214,12.029,2
20151215,9.391,2
20151216,12.503,2
20151217,13.348,2
20151218,32.365,2
20151219,23.839,2
20151220,15.345,2
20151221,11.097,2
20151222,11.025,2
20151223,8.152,2
20151224,7.79,2
20151225,5.046,2
20151226,5.208,2
20151227,4.779,2
20151228,3.906,2
20151229,4.522,2
20151230,3.502,2
20151231,4.076,2
20160101,4.309,2
20160102,4.732,2
20160103,4.192,2
20160104,3.06,2
20160105,2.759,2
20160106,2.747,2
20160107,4.158,2
20160108,4.791,2
20160109,4.725,2
20160110,3.844,2
20160111,3.728,2
20160112,2.394,2
20160113,2.328,2
20160114,2.945,2
20160115,3.244,2
20160116,3.563,2
20160117,2.43,2
20160118,2.387,2
20160119,1.877,2
20160120,2.664,2
20160121,3.485,2
20160122,4.144,2
20160123,3.332,2
20160124,2.466,2
20160125,2.049,2
20160126,1.782,2
20160127,1.432,2
20160128,1.312,2
20160129,1.231,2
20160130,1.197,2
20160131,2.542,2
20160201,3.206,2
20160202,2.588,2
20160203,2.007,2
20160204,1.762,2
20160205,1.686,2
20160206,1.724,2
20160207,1.558,2
20160208,1.271,2
20160209,6.748,2
20160210,9.813,2
20160211,7.137,2
20160212,5.862,2
20160213,4.064,2
20160214,3.241,2
20160215,7.048,2
20160216,5.968,2
20160217,3.637,2
20160218,2.674,2
20160219,2.033,2
20160220,1.593,2
20160221,1.421,2
20160222,1.331,2
20160223,1.387,2
20160224,1.472,2
20160225,1.364,2
20160226,1.417,2
20160227,1.9,2
20160228,9.213,2
20160229,18.486,2
20160301,15.025,2
20160302,17.468,2
20160303,11.53,2
20160304,9.094,2
20160305,8.323,2
20160306,9.937,2
20160307,7.358,2
20160308,5.042,2
20160309,4.918,2
20160310,4.318,2
20160311,16.579,2
20160312,36.89,2
20160313,19.102,2
20160314,30.104,2
20160315,52.088,2
20160316,33.097,2
20160317,25.104,2
20160318,21.234,2
20160319,138.939,2
20160320,118.283,2
20160321,82.362,2
20160322,57.43,2
20160323,36.495,2
20160324,29.551,2
20160325,24.278,2
20160326,20.212,2
20160327,17.954,2
20160328,15.402,2
20160329,13.784,2
20160330,13.008,2
20160331,12.172,2
20160401,10.79,2
20160402,10.228,2
20160403,9.061,2
20160404,9.089,2
20160405,6.983,2
20160406,7.318,2
20160407,7.365,2
20160408,7.319,2
20160409,5.767,2
20160410,6.725,2
20160411,6.515,2
20160412,5.889,2
20160413,6.729,2
20160414,5.614,2
20160415,7.802,2
20160416,5.806,2
20160417,5.227,2
20160418,5.375,2
20160419,4.847,2
20160420,5.226,2
20160421,4.443,2
20160422,4.7,2
20160423,4.801,2
20160424,5.149,2
20160425,4.839,2
20160426,4.258,2
20160427,4.75,2
20160428,3.635,2
20160429,3.603,2
20160430,3.393,2
20160501,3.118,2
20160502,3.333,2
20160503,3.411,2
20160504,3.833,2
20160505,3.261,2
20160506,3.927,2
20160507,3.201,2
20160508,3.574,2
20160509,3.924,2
20160510,2.701,2
20160511,4.025,2
20160512,4.069,2
20160513,3.74,2
20160514,3.191,2
20160515,3.239,2
20160516,4.493,2
20160517,3.379,2
20160518,3.92,2
20160519,4.005,2
20160520,4.345,2
20160521,3.579,2
20160522,4.667,2
20160523,3.774,2
20160524,4.388,2
20160525,3.698,2
20160526,3.899,2
20160527,4.969,2
20160528,5.046,2
20160529,4.657,2
20160530,4.263,2
20160531,3.979,2
20160601,5.086,2
20160602,6.209,2
20160603,4.824,2
20160604,4.944,2
20160605,4.087,2
20160606,4.451,2
20160607,4.101,2
20160608,5.409,2
20160609,3.777,2
20160610,4.383,2
20160611,4.208,2
20160612,3.275,2
20160613,3.809,2
20160614,3.512,2
20160615,4.29,2
20160616,4.766,2
20160617,4.313,2
20160618,2.968,2
20160619,3.821,2
20160620,2.912,2
20160621,3.833,2
20160622,3.251,2
20160623,3.731,2
20160624,3.885,2
20160625,2.581,2
20160626,3.676,2
20160627,2.416,2
20160628,2.961,2
20160629,2.802,2
20160630,2.552,2
20160701,3.104,2
20160702,2.458,2
20160703,2.525,2
20160704,2.32,2
20160705,2.085,2
20160706,1.974,2
20160707,2.135,2
20160708,2.515,2
20160709,1.827,2
20160710,1.708,2
20160711,1.807,2
20160712,1.923,2
20160713,2.398,2
20160714,3.13,2
20160715,3.021,2
20160716,2.396,2
20160717,2.553,2
20160718,2.274,2
20160719,2.006,2
20160720,2.45,2
20160721,2.442,2
20160722,2.791,2
20160723,2.403,2
20160724,2.615,2
20160725,2.378,2
20160726,2.314,2
20160727,2.602,2
20160728,2.854,2
20160729,3.225,2
20160730,4.137,2
20160731,2.887,2
20160801,3.355,2
20160802,2.525,2
20160803,3.526,2
20160804,3.257,2
20160805,2.948,2
20160806,4.049,2
20160807,2.072,2
20160808,2.663,2
20160809,2.691,2
20160810,1.986,2
20160811,1.982,2
20160812,3.059,2
20160813,3.565,2
20160814,2.172,2
20160815,2.514,2
20160816,2.466,2
20160817,1.953,2
20160818,2.097,2
20160819,2.207,2
20160820,2.435,2
20160821,2.44,2
20160822,2.11,2
20160823,1.87,2
20160824,2.054,2
20160825,1.728,2
20160826,2.285,2
20160827,2.1,2
20160828,2.163,2
20160829,1.929,2
20160830,1.96,2
20160831,1.759,2
20160901,1.69,2
20160902,1.513,2
20160903,1.501,2
20160904,1.473,2
20160905,1.237,2
20160906,1.306,2
20160907,1.178,2
20160908,1.116,2
20160909,1.092,2
20160910,1.228,2
20160911,1.304,2
20160912,1.283,2
20160913,1.096,2
20160914,1.024,2
20160915,1.079,2
20160916,0.996,2
20160917,0.976,2
20160918,0.959,2
20160919,1.043,2
20160920,1.137,2
20160921,1.207,2
20160922,1.111,2
20160923,0.959,2
20160924,0.951,2
20160925,0.994,2
20160926,1.095,2
20160927,1.244,2
20160928,1.377,2
20160929,1.429,2
20160930,1.269,2
20161001,1.395,2
20161002,1.973,2
20161003,1.801,2
20161004,1.518,2
20161005,1.628,2
20161006,1.427,2
20161007,1.247,2
20161008,3.337,2
20161009,2.384,2
20161010,2.605,2
20161011,2.594,2
20161012,2.396,2
20161013,1.533,2
20161014,1.172,2
20161015,1.045,2
20161016,1.207,2
20161017,1.399,2
20161018,1.164,2
20161019,1.15,2
20161020,1.22,2
20161021,1.222,2
20161022,1.299,2
20161023,1.833,2
20161024,1.863,2
20161025,2.499,2
20161026,2.68,2
20161027,2.964,2
20161028,4.838,2
20161029,5.705,2
20161030,4.255,2
20161031,3.676,2
20161101,2.682,2
20161102,2.546,2
20161103,2.104,2
20161104,1.897,2
20161105,1.79,2
20161106,2.012,2
20161107,1.995,2
20161108,2.794,2
20161109,3.677,2
20161110,3.153,2
20161111,12.412,2
20161112,30.483,2
20161113,23.846,2
20161114,32.275,2
20161115,38.008,2
20161116,29.318,2
20161117,16.434,2
20161118,14.86,2
20161119,11.484,2
20161120,8.99,2
20161121,7.944,2
20161122,5.681,2
20161123,5.658,2
20161124,4.591,2
20161125,3.251,2
20161126,3.836,2
20161127,2.664,2
20161128,38.189,2
20161129,26.953,2
20161130,21.691,2
20161201,16.446,2
20161202,13.864,2
20161203,10.919,2
20161204,12.397,2
20161205,12.046,2
20161206,8.875,2
20161207,6.091,2
20161208,5.07,2
20161209,8.299,2
20161210,4.9,2
20161211,27.082,2
20161212,14.335,2
20161213,5.59,2
20161214,22.116,2
20161215,29.749,2
20161216,23.119,2
20161217,22.931,2
20161218,16.299,2
20161219,62.107,2
20161220,41.679,2
20161221,27.704,2
20161222,24.686,2
20161223,19.461,2
20161224,15.894,2
20161225,15.494,2
20161226,12.346,2
20161227,12.644,2
20161228,13.066,2
20161229,49.844,2
20161230,46.49,2
20161231,32.193,2
20170101,39.626,2
20170102,35.527,2
20170103,25.078,2
20170104,24.04,2
20170105,25.071,2
20170106,21.004,2
20170107,17.529,2
20170108,18.464,2
20170109,18.282,2
20170110,37.648,2
20170111,75.175,2
20170112,56.379,2
20170113,51.245,2
20170114,41.832,2
20170115,35.263,2
20170116,69.516,2
20170117,54.259,2
20170118,41.991,2
20170119,40.972,2
20170120,33.838,2
20170121,27.852,2
20170122,25.197,2
20170123,22.898,2
20170124,28.532,2
20170125,26.246,2
20170126,21.418,2
20170127,33.888,2
20170128,53.102,2
20170129,49.906,2
20170130,41.508,2
20170131,35.696,2
20170201,36.524,2
20170202,35.86,2
20170203,31.818,2
20170204,29.208,2
20170205,19.963,2
20170206,20.201,2
20170207,17.327,2
20170208,15.992,2
20170209,13.687,2
20170210,11.291,2
20170211,12.589,2
20170212,14.216,2
20170213,17.352,2
20170214,13.707,2
20170215,12.04,2
20170216,9.859,2
20170217,8.841,2
20170218,10.871,2
20170219,145.684,2
20170220,168.63,2
20170221,244.545,60
20170222,249.434,60
20170223,180.452,2
20170224,171.829,2
20170225,226.546,2
20170226,204.995,2
20170227,263.793,60
20170228,210.638,2
20170301,193.253,2
20170302,154.296,2
20170303,125.37,2
20170304,109.196,2
20170305,94.848,2
20170306,99.642,2
20170307,114.261,2
20170308,95.303,2
20170309,87.77,2
20170310,67.772,2
20170311,55.808,2
20170312,47.973,2
20170313,47.041,2
20170314,38.676,2
20170315,35.233,2
20170316,31.487,2
20170317,28.719,2
20170318,25.866,2
20170319,26.636,2
20170320,24.547,2
20170321,22.127,2
20170322,22.314,2
20170323,21.294,2
20170324,20.408,2
20170325,18.653,2
20170326,18.282,2
20170327,16.044,2
20170328,16.033,2
20170329,16.664,2
20170330,19.437,2
20170331,18.616,2
20170401,15.51,2
20170402,16.003,2
20170403,14.64,2
20170404,14.554,2
20170405,14.218,2
20170406,11.364,2
20170407,12.636,2
20170408,10.534,2
20170409,10.058,2
20170410,15.637,2
20170411,15.158,2
20170412,13.597,2
20170413,11.656,2
20170414,14.203,2
20170415,19.708,2
20170416,33.399,2
20170417,36.896,2
20170418,35.037,2
20170419,29.191,2
20170420,24.229,2
20170421,20.375,2
20170422,18.553,2
20170423,15.775,2
20170424,16.519,2
20170425,17.1,2
20170426,14.79,2
20170427,15.269,1
20170428,14.367,1
20170429,12.705,1
20170430,11.536,1
20170501,13.17,1
20170502,10.822,1
20170503,12.171,1
20170504,10.913,1
20170505,12.567,1
20170506,8.862,1
20170507,11.508,1
20170508,9.397,1
20170509,9.37,1
20170510,9.738,1
20170511,16.297,1
20170512,18.423,1
20170513,14.441,1
20170514,12.325,1
20170515,12.01,1
20170516,14.867,1
20170517,27.349,1
20170518,28.944,1
20170519,27.329,1
20170520,27.348,1
20170521,26.056,1
20170522,24.449,1
20170523,22.384,1
20170524,21.208,1
20170525,19.61,1
20170526,18.45,1
20170527,17.105,1
20170528,16.036,1
20170529,15.294,1
20170530,14.096,1
20170531,13.002,2
20170601,13.408,2
20170602,10.415,2
20170603,10.257,2
20170604,10.338,2
20170605,10.308,2
20170606,10.082,2
20170607,10.109,2
20170608,11.121,2
20170609,8.733,2
20170610,9.083,2
20170611,9.118,2
20170612,8.742,2
20170613,9.106,2
20170614,9.688,2
20170615,7.764,2
20170616,9.817,2
20170617,7.389,2
20170618,8.819,2
20170619,12.07,2
20170620,8.247,2
20170621,8.402,2
20170622,8.44,1
20170623,7.757,1
20170624,6.955,1
20170625,7.74,1
20170626,6.697,1
20170627,7.779,1
20170628,7.37,1
20170629,8.108,1
20170630,8.054,1
20170701,8.113,1
20170702,8.173,1
20170703,8.146,1
20170704,8.641,1
20170705,8.824,1
20170706,9.849,1
20170707,8.132,2
20170708,5.501,2
20170709,6.412,2
20170710,5.511,2
20170711,5.78,2
20170712,6.145,2
20170713,6.726,2
20170714,7.671,2
20170715,6.298,2
20170716,5.118,2
20170717,4.918,2
20170718,5.322,2
20170719,5.661,2
20170720,5.615,2
20170721,5.358,2
20170722,5.709,2
20170723,5.696,2
20170724,5.226,2
20170725,4.003,2
20170726,4.635,2
20170727,4.647,2
20170728,4.137,2
20170729,5.353,2
20170730,4.727,2
20170731,3.715,2
20170801,5.159,2
20170802,3.486,2
20170803,4.377,2
20170804,4.595,2
20170805,4.63,2
20170806,5.27,2
20170807,3.819,2
20170808,3.692,2
20170809,3.845,2
20170810,4.617,2
20170811,4.139,2
20170812,3.616,2
20170813,4.543,2
20170814,3.779,2
20170815,3.905,2
20170816,2.967,2
20170817,4.274,2
20170818,3.46,2
20170819,2.496,2
20170820,2.811,2
20170821,3.066,2
20170822,3.35,2
20170823,2.635,2
20170824,4.683,2
20170825,3.433,2
20170826,4.115,2
20170827,3.53,2
20170828,3.75,2
20170829,3.473,2
20170830,3.919,2
20170831,4.465,2
20170901,3.209,2
20170902,4.706,2
20170903,2.982,2
20170904,2.973,2
20170905,4.105,2
20170906,3.557,2
20170907,3.961,2
20170908,3.941,2
20170909,3.376,2
20170910,2.755,2
20170911,2.649,2
20170912,2.697,2
20170913,2.585,2
20170914,2.513,2
20170915,2.333,2
20170916,3.131,2
20170917,1.956,2
20170918,2.049,2
20170919,2.421,2
20170920,2.472,2
20170921,3,2
20170922,3.139,2
20170923,1.86,2
20170924,3.012,2
20170925,2.289,2
20170926,2.348,2
20170927,2.725,2
20170928,2.755,2
20170929,2.848,2
20170930,3.185,2
20171001,3.082,2
20171002,4.497,2
20171003,5.49,2
20171004,4.027,2
20171005,4.949,2
20171006,5.803,2
20171007,6.2,2
20171008,6.922,2
20171009,7.465,2
20171010,6.557,2
20171011,7.85,2
20171012,20.029,2
20171013,21.009,2
20171014,20.654,2
20171015,15.232,2
20171016,10.84,2
20171017,9.141,2
20171018,8.12,2
20171019,7.243,2
20171020,5.984,2
20171021,6.361,2
20171022,5.443,2
20171023,5.796,2
20171024,6.855,2
20171025,5.248,2
20171026,5.144,2
20171027,4.528,2
20171028,4.163,2
20171029,3.833,2
20171030,4.055,2
20171031,3.681,2
20171101,3.851,2
20171102,4.119,2
20171103,3.806,2
20171104,3.797,2
20171105,3.754,2
20171106,3.295,2
20171107,3.104,2
20171108,2.931,2
20171109,2.445,2
20171110,2.635,2
20171111,2.362,2
20171112,2.853,2
20171113,2.53,2
20171114,2.744,2
20171115,2.345,2
20171116,2.546,2
20171117,2.944,2
20171118,2.932,2
20171119,2.992,2
20171120,3.539,2
20171121,4.178,2
20171122,4.482,2
20171123,4.602,2
20171124,4.02,2
20171125,3.227,2
20171126,3.41,2
20171127,3.522,2
20171128,4.269,2
20171129,6.105,2
20171130,11.607,2
20171201,10.511,2
20171202,7.369,2
20171203,6.561,2
20171204,4.336,2
20171205,5.316,2
20171206,7.034,2
20171207,6.771,2
20171208,5.216,2
20171209,4.557,2
20171210,3.62,2
20171211,4.186,2
20171212,4.289,2
20171213,6.1,2
20171214,6.427,2
20171215,5.268,2
20171216,9.433,2
20171217,9.607,2
20171218,10.264,2
20171219,8.117,2
20171220,7.643,2
20171221,5.388,2
20171222,6.189,2
20171223,5.638,2
20171224,7.916,2
20171225,26.196,2
20171226,21.675,2
20171227,10.749,2
20171228,7.194,2
20171229,6.346,2
20171230,5.288,2
20171231,5.293,2
20180101,9.068,2
20180102,7.116,2
20180103,19.233,2
20180104,19.026,2
20180105,13.743,2
20180106,14.369,2
20180107,7.928,2
20180108,6.681,2
20180109,4.946,2
20180110,4.122,2
20180111,3.781,2
20180112,4.221,2
20180113,3.631,2
20180114,3.877,2
20180115,2.551,2
20180116,1.552,2
20180117,1.886,2
20180118,1.387,2
20180119,2.388,2
20180120,1.477,2
20180121,1.17,2
20180122,1.727,2
20180123,0.72,2
20180124,0.406,2
20180125,0.659,2
20180126,0.365,2
20180127,1.026,2
20180128,0.301,2
20180129,1.816,2
20180130,6.689,2
20180131,7.952,2
20180201,6.415,2
20180202,9.659,2
20180203,3.65,2
20180204,5.803,2
20180205,4.27,2
20180206,4.738,2
20180207,5.212,2
20180208,3.718,2
20180209,4.882,2
20180210,3.37,2
20180211,3.587,2
20180212,2.491,2
20180213,2.513,2
20180214,2.9,2
20180215,2.706,2
20180216,3.135,2
20180217,14.378,2
20180218,14.353,2
20180219,7.386,2
20180220,6.501,2
20180221,42.369,2
20180222,33.617,2
20180223,23.057,2
20180224,17.653,2
20180225,18.341,2
20180226,16.139,2
20180227,16.086,2
20180228,6.695,2
20180301,10.121,2
20180302,8.845,2
20180303,7.806,2
20180304,7.633,2
20180305,6.473,2
20180306,6.374,2
20180307,6.348,2
20180308,5.922,2
20180309,5.008,2
20180310,6.124,2
20180311,7.788,2
20180312,5.282,2
20180313,4.287,2
20180314,4.845,2
20180315,4.413,2
20180316,4.158,2
20180317,4.759,2
20180318,5.251,2
20180319,6.687,2
20180320,19.886,2
20180321,14.343,2
20180322,11.04,2
20180323,8.933,2
20180324,7.633,2
20180325,11.297,2
20180326,13.32,2
20180327,14.848,2
20180328,16.942,2
20180329,14.852,2
20180330,13.225,2
20180331,11.558,2
20180401,11.795,2
20180402,11.28,2
20180403,13.548,2
20180404,10.379,2
20180405,9.609,2
20180406,10.974,2
20180407,16.303,2
20180408,14.288,2
20180409,9.611,2
20180410,9.875,2
20180411,7.619,2
20180412,9.123,2
20180413,7.896,2
20180414,7.395,2
20180415,6.826,2
20180416,10.594,2
20180417,11.216,2
20180418,11.567,2
20180419,11.273,2
20180420,11.854,2
20180421,15.202,2
20180422,15.847,2
20180423,15.986,2
20180424,15.971,2
20180425,16.303,2
20180426,16.068,2
20180427,15.218,2
20180428,14.697,2
20180429,14.811,2
20180430,14.022,2
20180501,14.141,2
20180502,13.69,2
20180503,13.684,2
20180504,13.123,2
20180505,12.491,2
20180506,12.501,2
20180507,11.149,2
20180508,10.41,2
20180509,10.228,2
20180510,11.089,2
20180511,9.792,2
20180512,9.16,2
20180513,8.762,2
20180514,8.835,2
20180515,8.554,2
20180516,8.586,2
20180517,8.79,2
20180518,9.275,2
20180519,9.607,2
20180520,9.779,2
20180521,9.949,2
20180522,10.056,2
20180523,10.006,2
20180524,9.259,2
20180525,9.237,2
20180526,9.073,2
20180527,7.533,2
20180528,7.258,2
20180529,6.951,2
20180530,7.134,2
20180531,7.057,2
20180601,6.347,2
20180602,7.293,2
20180603,4.786,2
20180604,5.365,2
20180605,5.757,2
20180606,5.5,2
20180607,5.984,2
20180608,6.055,2
20180609,5.488,2
20180610,5.466,2
20180611,5.276,2
20180612,5.155,2
20180613,4.955,2
20180614,5.948,2
20180615,6.485,2
20180616,6.618,2
20180617,6.391,2
20180618,6.293,2
20180619,6.775,2
20180620,6.968,2
20180621,7.812,2
20180622,6.359,2
20180623,6.086,2
20180624,6.222,2
20180625,5.814,2
20180626,6.327,2
20180627,6.672,2
20180628,6.966,2
20180629,6.5,2
20180630,7.068,2
20180701,6.85,2
20180702,7.074,2
20180703,6.042,2
20180704,7.089,2
20180705,6.624,2
20180706,6.892,2
20180707,7.043,2
20180708,6.41,2
20180709,6.917,2
20180710,6.909,2
20180711,6.516,2
20180712,7.786,2
20180713,7.294,2
20180714,7.272,2
20180715,6.611,2
20180716,7.399,2
20180717,5.359,2
20180718,5.54,2
20180719,6.185,2
20180720,4.917,2
20180721,4.851,2
20180722,4.748,2
20180723,4.356,2
20180724,4.529,2
20180725,5.347,2
20180726,4.991,2
20180727,5.342,2
20180728,4.126,2
20180729,4.194,2
20180730,4.156,2
20180731,2.233,2
20180801,3.817,2
20180802,3.543,2
20180803,4,2
20180804,3.133,2
20180805,3.581,2
20180806,3.048,2
20180807,2.577,2
20180808,2.588,2
20180809,3.124,2
20180810,2.54,2
20180811,3.105,2
20180812,2.415,2
20180813,2.579,2
20180814,2.255,2
20180815,2.461,2
20180816,2.641,2
20180817,3.297,2
20180818,1.862,2
20180819,2.382,2
20180820,2.359,2
20180821,1.329,2
20180822,2.624,2
20180823,1.97,2
20180824,1.966,2
20180825,2.917,2
20180826,2.564,2
20180827,2.384,2
20180828,2.033,2
20180829,1.573,2
20180830,2.223,2
20180831,1.519,2
20180901,2.258,2
20180902,2.128,2
20180903,2.137,2
20180904,2.282,2
20180905,1.803,2
20180906,0.898,2
20180907,0.905,2
20180908,1.937,2
20180909,1.915,2
20180910,1.137,2
20180911,1.079,2
20180912,1.259,2
20180913,1.774,2
20180914,2.167,2
20180915,2.142,2
20180916,1.59,2
20180917,1.079,2
20180918,0.797,2
20180919,0.761,2
20180920,1.267,2
20180921,1.427,2
20180922,1.634,2
20180923,1.406,2
20180924,1.064,2
20180925,0.927,2
20180926,0.783,2
20180927,1.1,2
20180928,1.047,2
20180929,1.102,2
20180930,1.179,2
20181001,1.674,2
20181002,0.887,2
20181003,1,2
20181004,1.226,2
20181005,1.628,2
20181006,1.446,2
20181007,1.391,2
20181008,1.019,2
20181009,1.095,2
20181010,1.155,2
20181011,1.282,2
20181012,1.206,2
20181013,1.23,2
20181014,0.804,2
20181015,0.965,2
20181016,3.007,2
